model,num_classes,num_ensemble,clf_error,l2_logits,epoch
tabpfn,8,4,0.015711605548858643,0.2570330798625946,800
tabpfn,8,4,0.04158961772918701,0.762667179107666,800
tabpfn,8,4,0.0,0.1774718165397644,800
tabpfn,8,4,0.028650641441345215,1.084558129310608,800
tabpfn,8,4,0.06469500064849854,0.7777097821235657,800
tabpfn,8,4,0.1099814772605896,0.20775924623012543,800
tabpfn,8,4,0.024953782558441162,0.7681261897087097,800
tabpfn,8,4,0.06099814176559448,0.6653454899787903,800
tabpfn,8,4,0.07486134767532349,0.1781829595565796,800
tabpfn,8,4,0.10628461837768555,0.3323645293712616,800
tabpfn,8,4,0.018484294414520264,0.25561055541038513,800
tabpfn,8,4,0.05730128288269043,0.2626817226409912,800
tabpfn,8,4,0.03789275884628296,1.0216785669326782,800
tabpfn,8,4,0.05083179473876953,1.7795720100402832,800
tabpfn,8,4,0.02125692367553711,1.1696443557739258,800
tabpfn,8,4,0.0767098069190979,0.44506773352622986,800
tabpfn,8,4,0.09981513023376465,0.28340187668800354,800
tabpfn,8,4,0.02125692367553711,1.206788420677185,800
tabpfn,8,4,0.03974121809005737,1.1524813175201416,800
tabpfn,8,4,0.11922365427017212,0.33249011635780334,800
tabpfn,8,4,0.030499041080474854,0.6731889843940735,800
tabpfn,8,4,0.0,0.2399769127368927,800
tabpfn,8,4,0.0961182713508606,0.2937481105327606,800
tabpfn,8,4,0.043438076972961426,0.21691469848155975,800
tabpfn,8,4,0.07116448879241943,0.5036466717720032,800
tabpfn,8,4,0.017560064792633057,0.21836255490779877,800
tabpfn,8,4,0.024029552936553955,1.694653034210205,800
tabpfn,8,4,0.018484294414520264,0.6458560824394226,800
tabpfn,8,4,0.04158961772918701,0.9211192727088928,800
tabpfn,8,4,0.018484294414520264,1.1127259731292725,800
tabpfn,8,4,0.9371533989906311,1.1451927423477173,800
tabpfn,8,4,0.07024025917053223,0.15146221220493317,800
tabpfn,8,4,0.6469696760177612,0.6862806677818298,800
tabpfn,8,4,0.596969723701477,1.0469306707382202,800
tabpfn,8,4,0.006060659885406494,1.3827214241027832,800
tabpfn,8,4,0.09393942356109619,0.42959868907928467,800
tabpfn,8,4,0.08787882328033447,0.26155033707618713,800
tabpfn,8,4,0.09090912342071533,0.697932243347168,800
tabpfn,8,4,0.09242427349090576,0.9017277956008911,800
