model,num_classes,num_ensemble,clf_error,l2_logits,epoch
tabpfn,8,4,0.6150306463241577,0.13586419820785522,0
tabpfn,8,4,0.546012282371521,0.09858635812997818,0
tabpfn,8,4,0.4018405079841614,0.12264789640903473,0
tabpfn,8,4,0.42177915573120117,0.12421763688325882,0
tabpfn,8,4,0.4340490698814392,0.1165301501750946,0
tabpfn,8,4,0.46779143810272217,0.11886061728000641,0
tabpfn,8,4,0.453987717628479,0.12088239938020706,0
tabpfn,8,4,0.45552146434783936,0.12131432443857193,0
tabpfn,8,4,0.5230061411857605,0.13748401403427124,0
tabpfn,8,4,0.5260736346244812,0.11920692026615143,0
tabpfn,8,4,0.3588957190513611,0.1133965253829956,0
tabpfn,8,4,0.49079757928848267,0.1153402030467987,0
tabpfn,8,4,0.42177915573120117,0.11975286155939102,0
tabpfn,8,4,0.43558281660079956,0.1199176236987114,0
tabpfn,8,4,0.42177915573120117,0.11963202804327011,0
tabpfn,8,4,0.4279141426086426,0.12132340669631958,0
tabpfn,8,4,0.41871166229248047,0.11931122094392776,0
tabpfn,8,4,0.43251532316207886,0.11878698319196701,0
tabpfn,8,4,0.4263803958892822,0.11283481121063232,0
tabpfn,8,4,0.42177915573120117,0.11869604140520096,0
tabpfn,8,4,0.6809816360473633,0.14244534075260162,0
tabpfn,8,4,0.4601227045059204,0.11788725107908249,0
tabpfn,8,4,0.4263803958892822,0.11846496909856796,0
tabpfn,8,4,0.38957059383392334,0.12392605096101761,0
tabpfn,8,4,0.44171780347824097,0.12388715893030167,0
tabpfn,8,4,0.4509202837944031,0.12177305668592453,0
tabpfn,8,4,0.4171779155731201,0.11613110452890396,0
tabpfn,8,4,0.4371165633201599,0.12053713202476501,0
tabpfn,8,4,0.41257667541503906,0.0963718518614769,0
tabpfn,8,4,0.45245397090911865,0.1240667775273323,0
tabpfn,8,4,0.43558281660079956,0.12173331528902054,0
tabpfn,8,4,0.36963194608688354,0.12321959435939789,0
tabpfn,8,4,0.4539007544517517,0.1157059594988823,0
tabpfn,8,4,0.4751773476600647,0.1033720001578331,0
tabpfn,8,4,0.5664893388748169,0.1119544506072998,0
tabpfn,8,4,0.4609929323196411,0.11611016094684601,0
tabpfn,8,4,0.45921987295150757,0.11497563868761063,0
tabpfn,8,4,0.298758864402771,0.07822669297456741,0
tabpfn,8,4,0.445035457611084,0.11404885351657867,0
tabpfn,8,4,0.4432624578475952,0.11293552815914154,0
tabpfn,8,4,0.48492908477783203,0.10637941211462021,0
tabpfn,8,4,0.29964542388916016,0.14302030205726624,0
tabpfn,8,4,0.4858156442642212,0.1250099241733551,0
tabpfn,8,4,0.4485815763473511,0.11576782166957855,0
tabpfn,8,4,0.5558511018753052,0.11970549821853638,0
tabpfn,8,4,0.4760638475418091,0.112728551030159,0
tabpfn,8,4,0.4858156442642212,0.12057159096002579,0
tabpfn,8,4,0.45212769508361816,0.09903225302696228,0
tabpfn,8,4,0.5,0.12382414191961288,0
tabpfn,8,4,0.5478723645210266,0.1459006816148758,0
tabpfn,8,4,0.47074466943740845,0.11599472165107727,0
tabpfn,8,4,0.46276599168777466,0.11661658436059952,0
tabpfn,8,4,0.4716312289237976,0.11597626656293869,0
tabpfn,8,4,0.46276599168777466,0.11427352577447891,0
tabpfn,8,4,0.46719861030578613,0.12373197078704834,0
tabpfn,8,4,0.43617022037506104,0.11562411487102509,0
tabpfn,8,4,0.45656031370162964,0.11412515491247177,0
tabpfn,8,4,0.41489362716674805,0.10998456925153732,0
tabpfn,8,4,0.445035457611084,0.10056865960359573,0
tabpfn,8,4,0.45656031370162964,0.11415444314479828,0
tabpfn,8,4,0.4547872543334961,0.11590909957885742,0
tabpfn,8,4,0.44592201709747314,0.11617312580347061,0
tabpfn,8,4,0.45212769508361816,0.1166670098900795,0
tabpfn,8,4,0.4397163391113281,0.10849510133266449,0
tabpfn,8,4,0.4279661178588867,0.11209616810083389,0
tabpfn,8,4,0.444915235042572,0.11790978908538818,0
tabpfn,8,4,0.4661017060279846,0.12019496411085129,0
tabpfn,8,4,0.2881355881690979,0.07987352460622787,0
tabpfn,8,4,0.16101694107055664,0.1261783391237259,0
tabpfn,8,4,0.5762711763381958,0.12766514718532562,0
tabpfn,8,4,0.5169491767883301,0.12200023978948593,0
tabpfn,8,4,0.4406779408454895,0.11416077613830566,0
tabpfn,8,4,0.4194915294647217,0.11983711272478104,0
tabpfn,8,4,0.49152541160583496,0.12004836648702621,0
tabpfn,8,4,0.4067796468734741,0.11375656723976135,0
tabpfn,8,4,0.47457629442214966,0.12089814990758896,0
tabpfn,8,4,0.4618644118309021,0.11817925423383713,0
tabpfn,8,4,0.47033900022506714,0.12218505144119263,0
tabpfn,8,4,0.41101694107055664,0.11095283925533295,0
tabpfn,8,4,0.43644070625305176,0.11379454284906387,0
tabpfn,8,4,0.44915252923965454,0.11729416996240616,0
tabpfn,8,4,0.5211864709854126,0.13133825361728668,0
tabpfn,8,4,0.305084764957428,0.0902908444404602,0
tabpfn,8,4,0.44915252923965454,0.12100843340158463,0
tabpfn,8,4,0.444915235042572,0.11377257108688354,0
