model,num_classes,num_ensemble,clf_error,l2_logits,epoch
tabpfn,8,1,0.1614963412284851,0.671062171459198,800
tabpfn,8,1,0.2052919864654541,0.6353787183761597,800
tabpfn,8,1,0.0,0.5831333994865417,800
tabpfn,8,1,0.09306567907333374,1.8317594528198242,800
tabpfn,8,1,0.9990875720977783,2.2899351119995117,800
tabpfn,8,1,0.02281022071838379,0.4688640534877777,800
tabpfn,8,1,0.05291968584060669,0.5317420959472656,800
tabpfn,8,1,0.027372241020202637,0.3373907506465912,800
tabpfn,8,1,0.2052919864654541,0.7153339982032776,800
tabpfn,8,1,0.01733577251434326,0.6271992921829224,800
tabpfn,8,1,0.006386876106262207,0.7971311807632446,800
tabpfn,8,1,0.06843066215515137,2.6654646396636963,800
tabpfn,8,1,0.9990875720977783,2.0522255897521973,800
tabpfn,8,1,0.11222630739212036,1.0559704303741455,800
tabpfn,8,1,0.20164233446121216,0.8698656558990479,800
tabpfn,8,1,1.0,2.0654938220977783,800
tabpfn,8,1,0.3138686418533325,1.225404977798462,800
tabpfn,8,1,1.0,2.1964786052703857,800
tabpfn,8,1,0.08485400676727295,0.9403160214424133,800
tabpfn,8,1,0.168795645236969,0.4252948462963104,800
tabpfn,8,1,1.0,1.9759951829910278,800
tabpfn,8,1,0.1478102207183838,0.5674649477005005,800
tabpfn,8,1,0.04744523763656616,1.205034613609314,800
tabpfn,8,1,0.0036496520042419434,0.42347821593284607,800
tabpfn,8,1,0.09854012727737427,0.4859589636325836,800
tabpfn,8,1,0.0,0.35210251808166504,800
tabpfn,8,1,0.11313867568969727,2.6307098865509033,800
tabpfn,8,1,0.06660586595535278,1.841638207435608,800
tabpfn,8,1,0.12317520380020142,0.5188789367675781,800
tabpfn,8,1,0.13412410020828247,0.6920042634010315,800
tabpfn,8,1,0.2198905348777771,1.9026378393173218,800
tabpfn,8,1,0.1322993040084839,0.9862281084060669,800
tabpfn,8,1,1.0,2.0816333293914795,800
tabpfn,8,1,1.0,2.1388988494873047,800
tabpfn,8,1,0.1822221875190735,1.8376340866088867,800
tabpfn,8,1,0.17599999904632568,0.6625134348869324,800
tabpfn,8,1,0.9724444150924683,2.120488405227661,800
tabpfn,8,1,0.20266664028167725,0.9322846531867981,800
tabpfn,8,1,1.0,2.087791919708252,800
tabpfn,8,1,1.0,2.0017712116241455,800
tabpfn,8,1,0.2737777829170227,0.7664434909820557,800
tabpfn,8,1,1.0,2.362037181854248,800
tabpfn,8,1,0.13511109352111816,1.039250135421753,800
tabpfn,8,1,0.9937777519226074,2.2487332820892334,800
tabpfn,8,1,0.2631111145019531,0.4852449297904968,800
tabpfn,8,1,1.0,2.4799387454986572,800
tabpfn,8,1,1.0,2.0815372467041016,800
tabpfn,8,1,0.18044441938400269,0.914751410484314,800
tabpfn,8,1,0.2195555567741394,0.8782323598861694,800
tabpfn,8,1,0.343999981880188,1.015081763267517,800
tabpfn,8,1,1.0,2.0569608211517334,800
tabpfn,8,1,1.0,2.296428918838501,800
tabpfn,8,1,0.1671110987663269,1.5137182474136353,800
tabpfn,8,1,0.15999996662139893,1.7003353834152222,800
tabpfn,8,1,0.061333298683166504,0.7710397839546204,800
tabpfn,8,1,1.0,1.9241513013839722,800
tabpfn,8,1,0.15733331441879272,0.7368043661117554,800
tabpfn,8,1,1.0,2.1245574951171875,800
tabpfn,8,1,0.9795555472373962,2.036531686782837,800
tabpfn,8,1,0.8639999628067017,2.2373173236846924,800
tabpfn,8,1,0.1626666784286499,0.4133051037788391,800
tabpfn,8,1,0.9440000057220459,2.0898072719573975,800
tabpfn,8,1,0.3182222247123718,0.5167434811592102,800
tabpfn,8,1,0.24888890981674194,0.9085909128189087,800
tabpfn,8,1,0.054844558238983154,2.459399700164795,800
tabpfn,8,1,0.19195610284805298,2.1391143798828125,800
tabpfn,8,1,0.9963436722755432,2.1296567916870117,800
tabpfn,8,1,0.0,0.2797633409500122,800
tabpfn,8,1,0.18464350700378418,1.2497564554214478,800
tabpfn,8,1,0.06032902002334595,1.5635833740234375,800
tabpfn,8,1,0.0,0.923366904258728,800
tabpfn,8,1,0.0,0.25910577178001404,800
tabpfn,8,1,0.021937787532806396,3.8458123207092285,800
tabpfn,8,1,0.031078577041625977,3.210075855255127,800
tabpfn,8,1,0.9451553821563721,1.7600659132003784,800
tabpfn,8,1,0.1700182557106018,1.3932753801345825,800
tabpfn,8,1,0.1773308515548706,0.40019702911376953,800
tabpfn,8,1,0.034734904766082764,0.6666317582130432,800
tabpfn,8,1,0.23034733533859253,0.5520647168159485,800
tabpfn,8,1,0.0,0.7568415403366089,800
tabpfn,8,1,0.974405825138092,1.8778340816497803,800
tabpfn,8,1,0.15356487035751343,2.783863067626953,800
tabpfn,8,1,0.10054844617843628,0.7829713225364685,800
tabpfn,8,1,0.07861059904098511,0.6426904797554016,800
tabpfn,8,1,0.007312595844268799,0.3774160146713257,800
tabpfn,8,1,0.0,0.32155513763427734,800
tabpfn,8,1,0.03290671110153198,3.9245619773864746,800
tabpfn,8,1,0.1882997751235962,1.9487117528915405,800
tabpfn,8,1,0.05118829011917114,3.0321309566497803,800
tabpfn,8,1,0.0840950608253479,0.6179632544517517,800
tabpfn,8,1,0.07861059904098511,1.4641497135162354,800
tabpfn,8,1,0.047531962394714355,2.8911149501800537,800
tabpfn,8,1,0.0,0.1966952532529831,800
tabpfn,8,1,0.15904933214187622,2.805635452270508,800
tabpfn,8,1,0.9890310764312744,2.2325284481048584,800
tabpfn,8,1,0.031078577041625977,4.445906639099121,800
tabpfn,8,1,0.0949820876121521,0.4784817397594452,800
tabpfn,8,1,0.054659485816955566,1.0792537927627563,800
tabpfn,8,1,0.1693548560142517,0.5946233868598938,800
tabpfn,8,1,0.11827957630157471,0.7032825946807861,800
tabpfn,8,1,0.9973118305206299,1.1961658000946045,800
tabpfn,8,1,0.1783154010772705,0.847649872303009,800
tabpfn,8,1,0.07706093788146973,2.4605042934417725,800
tabpfn,8,1,0.15232974290847778,0.46784067153930664,800
tabpfn,8,1,0.15322577953338623,1.4574997425079346,800
tabpfn,8,1,0.1756272315979004,1.418445110321045,800
tabpfn,8,1,0.08243727684020996,1.5001518726348877,800
tabpfn,8,1,0.9964157938957214,1.615031123161316,800
tabpfn,8,1,0.15591400861740112,1.3514817953109741,800
tabpfn,8,1,0.9928315281867981,1.3924720287322998,800
tabpfn,8,1,0.2867383360862732,0.49932050704956055,800
tabpfn,8,1,0.1783154010772705,1.3323206901550293,800
tabpfn,8,1,0.34856629371643066,0.3501591980457306,800
tabpfn,8,1,0.14695340394973755,1.1268465518951416,800
tabpfn,8,1,0.14247310161590576,0.7632783055305481,800
tabpfn,8,1,0.14964157342910767,1.3584246635437012,800
tabpfn,8,1,0.9892473220825195,1.6236984729766846,800
tabpfn,8,1,0.9569892287254333,1.3680428266525269,800
tabpfn,8,1,0.0,0.42738112807273865,800
tabpfn,8,1,0.9793906807899475,1.1794931888580322,800
tabpfn,8,1,0.4560931921005249,0.5305507183074951,800
tabpfn,8,1,0.16577059030532837,0.8952210545539856,800
tabpfn,8,1,0.9964157938957214,1.3720877170562744,800
tabpfn,8,1,0.0,0.418749064207077,800
tabpfn,8,1,0.9874551892280579,1.826006531715393,800
tabpfn,8,1,0.25537633895874023,1.4083291292190552,800
tabpfn,8,1,0.9408602118492126,1.0362082719802856,800
tabpfn,8,1,0.08870965242385864,1.4521933794021606,800
tabpfn,8,1,0.09428572654724121,2.189375638961792,800
tabpfn,8,1,0.0,0.3565683662891388,800
tabpfn,8,1,0.07999998331069946,2.1670899391174316,800
tabpfn,8,1,0.4276190400123596,0.6105351448059082,800
tabpfn,8,1,0.0,0.30738314986228943,800
tabpfn,8,1,0.0,0.522262454032898,800
tabpfn,8,1,0.2961905002593994,1.14840567111969,800
tabpfn,8,1,0.0,0.42821285128593445,800
tabpfn,8,1,0.845714271068573,2.0397117137908936,800
tabpfn,8,1,0.846666693687439,1.8610451221466064,800
tabpfn,8,1,0.03904765844345093,0.5421282649040222,800
tabpfn,8,1,0.07904762029647827,0.6110103726387024,800
tabpfn,8,1,0.0952380895614624,0.7256978154182434,800
tabpfn,8,1,0.19809526205062866,1.08684241771698,800
tabpfn,8,1,0.18095237016677856,0.8288716077804565,800
tabpfn,8,1,0.19238096475601196,1.4988529682159424,800
