model,num_classes,num_ensemble,clf_error,l2_logits,epoch
tabpfn,10,8,0.013245046138763428,0.19734351336956024,1200
tabpfn,10,8,0.056291401386260986,0.38435181975364685,1200
tabpfn,10,8,1.0,0.9688851237297058,1200
tabpfn,10,8,0.03476822376251221,0.3446408212184906,1200
tabpfn,10,8,0.9933775067329407,0.6424911618232727,1200
tabpfn,10,8,0.014900684356689453,1.1053686141967773,1200
tabpfn,10,8,0.10596024990081787,0.256885826587677,1200
tabpfn,10,8,0.028145670890808105,0.8511039018630981,1200
tabpfn,10,8,0.06953644752502441,0.09000147879123688,1200
tabpfn,10,8,0.07284766435623169,0.06903430074453354,1200
tabpfn,10,8,0.05794703960418701,0.8210250735282898,1200
tabpfn,10,8,0.0016556382179260254,0.1294737607240677,1200
tabpfn,10,8,0.0,0.06884870678186417,1200
tabpfn,10,8,1.0,0.974628210067749,1200
tabpfn,10,8,0.2847682237625122,0.05578106269240379,1200
tabpfn,10,8,0.04304635524749756,0.8541672229766846,1200
tabpfn,10,8,0.05132448673248291,0.14335431158542633,1200
tabpfn,10,8,0.04139071702957153,0.14616340398788452,1200
tabpfn,10,8,0.03642386198043823,0.7208592891693115,1200
tabpfn,10,8,0.023178815841674805,1.1045771837234497,1200
tabpfn,10,8,0.03311258554458618,1.110851764678955,1200
tabpfn,10,8,0.10927152633666992,0.30965685844421387,1200
tabpfn,10,8,0.0,0.061088431626558304,1200
tabpfn,10,8,0.0,0.06713566929101944,1200
tabpfn,10,8,0.0,0.03897015377879143,1200
tabpfn,10,8,0.031456947326660156,0.33116060495376587,1200
tabpfn,10,8,0.044701993465423584,0.049849774688482285,1200
tabpfn,10,8,0.013245046138763428,1.4413610696792603,1200
tabpfn,10,8,0.052980124950408936,0.9387376308441162,1200
tabpfn,10,8,0.04635763168334961,0.05998627468943596,1200
tabpfn,10,8,0.08278143405914307,0.09160897880792618,1200
tabpfn,10,8,0.016556262969970703,1.2593419551849365,1200
tabpfn,10,8,0.15375852584838867,0.305249959230423,1200
tabpfn,10,8,0.0,0.20740342140197754,1200
tabpfn,10,8,0.6355352997779846,0.6994456648826599,1200
tabpfn,10,8,0.09339404106140137,0.19023729860782623,1200
tabpfn,10,8,0.0,0.32377690076828003,1200
tabpfn,10,8,0.0637812614440918,0.38082030415534973,1200
tabpfn,10,8,0.017084240913391113,1.5339704751968384,1200
tabpfn,10,8,0.15375852584838867,0.8654414415359497,1200
tabpfn,10,8,0.13553529977798462,0.5852744579315186,1200
tabpfn,10,8,0.03872436285018921,0.2549891769886017,1200
tabpfn,10,8,0.006833672523498535,0.095248281955719,1200
tabpfn,10,8,0.0,0.40099790692329407,1200
tabpfn,10,8,0.01594531536102295,1.188747525215149,1200
tabpfn,10,8,0.19134390354156494,0.9311853647232056,1200
tabpfn,10,8,0.02050107717514038,1.7747341394424438,1200
tabpfn,10,8,0.068337082862854,0.27268242835998535,1200
tabpfn,10,8,0.10933935642242432,0.70733243227005,1200
tabpfn,10,8,0.09453296661376953,0.43760502338409424,1200
tabpfn,10,8,0.07289290428161621,0.5513173341751099,1200
tabpfn,10,8,0.0899772047996521,0.2163064330816269,1200
tabpfn,10,8,0.034168541431427,0.6673164367675781,1200
tabpfn,10,8,0.0,0.2942580282688141,1200
tabpfn,10,8,0.034168541431427,1.3892892599105835,1200
tabpfn,10,8,0.028473734855651855,1.0013139247894287,1200
tabpfn,10,8,0.9977220892906189,0.5173914432525635,1200
tabpfn,10,8,0.09681087732315063,0.25164204835891724,1200
tabpfn,10,8,0.15945327281951904,1.0025720596313477,1200
tabpfn,10,8,0.01480633020401001,1.3832800388336182,1200
tabpfn,10,8,0.0,0.20679712295532227,1200
tabpfn,10,8,0.0318906307220459,0.7607225775718689,1200
tabpfn,10,8,0.018223166465759277,0.2348884791135788,1200
tabpfn,10,8,0.059225499629974365,0.2770964503288269,1200
tabpfn,10,8,0.07806694507598877,0.22607068717479706,1200
