model,num_classes,num_ensemble,clf_error,l2_logits,epoch
tabpfn,4,8,0.009671151638031006,0.7230017781257629,800
tabpfn,4,8,0.0038684606552124023,0.7595930695533752,800
tabpfn,4,8,0.013539612293243408,0.3729078769683838,800
tabpfn,4,8,0.01934230327606201,0.2154291868209839,800
tabpfn,4,8,0.013539612293243408,0.2997356355190277,800
tabpfn,4,8,0.0,0.9104675054550171,800
tabpfn,4,8,0.01547384262084961,0.5328587889671326,800
tabpfn,4,8,0.009671151638031006,0.6908145546913147,800
tabpfn,4,8,0.0,0.22455793619155884,800
tabpfn,4,8,0.01934230327606201,0.31338396668434143,800
tabpfn,4,8,0.0,0.10928608477115631,800
tabpfn,4,8,0.009671151638031006,0.680912435054779,800
tabpfn,4,8,0.013539612293243408,0.6558824777603149,800
tabpfn,4,8,0.0,0.10863852500915527,800
tabpfn,4,8,0.0019342303276062012,0.8942804932594299,800
tabpfn,4,8,0.007736921310424805,0.21438956260681152,800
tabpfn,4,8,0.0058026909828186035,0.45442476868629456,800
tabpfn,4,8,0.013539612293243408,0.22052304446697235,800
tabpfn,4,8,0.0019342303276062012,0.9841537475585938,800
tabpfn,4,8,0.0,0.13388210535049438,800
tabpfn,4,8,0.0038684606552124023,0.9253676533699036,800
tabpfn,4,8,0.0,0.15602774918079376,800
tabpfn,4,8,0.01740807294845581,0.8108360171318054,800
tabpfn,4,8,0.01547384262084961,0.33413341641426086,800
tabpfn,4,8,0.009671151638031006,0.8507519364356995,800
tabpfn,4,8,0.0058026909828186035,0.2612839937210083,800
tabpfn,4,8,0.0019342303276062012,0.5683143734931946,800
tabpfn,4,8,0.013539612293243408,0.7209354639053345,800
tabpfn,4,8,0.0038684606552124023,0.7600297927856445,800
tabpfn,4,8,0.0058026909828186035,0.6637667417526245,800
tabpfn,4,8,0.0038684606552124023,0.14379999041557312,800
tabpfn,4,8,0.013539612293243408,0.7730244994163513,800
tabpfn,4,8,0.021052658557891846,0.5719780921936035,800
tabpfn,4,8,0.030526340007781982,0.23039160668849945,800
tabpfn,4,8,0.008421123027801514,0.5541409850120544,800
tabpfn,4,8,0.032631635665893555,0.38342148065567017,800
tabpfn,4,8,0.020000040531158447,0.46219614148139954,800
tabpfn,4,8,0.029473721981048584,0.5485389232635498,800
tabpfn,4,8,5.960464477539063e-08,0.6995185613632202,800
tabpfn,4,8,5.960464477539063e-08,0.2988519072532654,800
tabpfn,4,8,0.00736844539642334,0.5967419743537903,800
tabpfn,4,8,5.960464477539063e-08,0.1814655065536499,800
tabpfn,4,8,5.960464477539063e-08,0.4185197055339813,800
tabpfn,4,8,0.026315808296203613,0.49249178171157837,800
tabpfn,4,8,0.0010526776313781738,0.21898208558559418,800
tabpfn,4,8,0.031579017639160156,0.5504830479621887,800
tabpfn,4,8,0.0010526776313781738,0.9600423574447632,800
tabpfn,4,8,0.008421123027801514,0.12119342386722565,800
tabpfn,4,8,0.030526340007781982,0.22574985027313232,800
tabpfn,4,8,0.00736844539642334,0.9927520751953125,800
tabpfn,4,8,0.023157954216003418,0.47228214144706726,800
tabpfn,4,8,0.024210572242736816,0.38513702154159546,800
tabpfn,4,8,0.024210572242736816,0.5937182307243347,800
tabpfn,4,8,0.021052658557891846,0.5012394189834595,800
tabpfn,4,8,0.01473689079284668,0.2671203315258026,800
tabpfn,4,8,0.016842126846313477,0.48969757556915283,800
