model,num_classes,num_ensemble,clf_error,l2_logits,epoch
tabpfn,2,8,0.2814815044403076,0.11029928922653198,0
tabpfn,2,8,0.2759259343147278,0.13363111019134521,0
tabpfn,2,8,0.33888888359069824,0.11897563934326172,0
tabpfn,2,8,0.16203707456588745,0.09802127629518509,0
tabpfn,2,8,0.14259260892868042,0.07380922138690948,0
tabpfn,2,8,0.27407407760620117,0.09513452649116516,0
tabpfn,2,8,0.29814815521240234,0.11375714838504791,0
tabpfn,2,8,0.2657407522201538,0.10876290500164032,0
tabpfn,2,8,0.4425926208496094,0.12311197072267532,0
tabpfn,2,8,0.39907407760620117,0.10848309099674225,0
tabpfn,2,8,0.4194444417953491,0.09390150010585785,0
tabpfn,2,8,0.28518521785736084,0.1105407103896141,0
tabpfn,2,8,0.2814815044403076,0.1097305566072464,0
tabpfn,2,8,0.2629629969596863,0.10540832579135895,0
tabpfn,2,8,0.2787036895751953,0.10938311368227005,0
tabpfn,2,8,0.28240740299224854,0.10835862159729004,0
tabpfn,2,8,0.33888888359069824,0.15399539470672607,0
tabpfn,2,8,0.23518520593643188,0.09707773476839066,0
tabpfn,2,8,0.25740742683410645,0.09266507625579834,0
tabpfn,2,8,0.28888893127441406,0.10703986883163452,0
tabpfn,2,8,0.2805555462837219,0.10894457995891571,0
tabpfn,2,8,0.3777778148651123,0.09567815065383911,0
tabpfn,2,8,0.2657407522201538,0.11035491526126862,0
tabpfn,2,8,0.28425925970077515,0.10955292731523514,0
tabpfn,2,8,0.15185189247131348,0.09834631532430649,0
tabpfn,2,8,0.2666666507720947,0.10822154581546783,0
tabpfn,2,8,0.2759259343147278,0.11064884066581726,0
tabpfn,2,8,0.3638889193534851,0.12362243980169296,0
tabpfn,2,8,0.2925925850868225,0.11301954835653305,0
tabpfn,2,8,0.24722224473953247,0.12353324145078659,0
tabpfn,2,8,0.35092592239379883,0.06595897674560547,0
tabpfn,2,8,0.3037037253379822,0.10850366204977036,0
tabpfn,2,8,0.5194985866546631,0.18295688927173615,0
tabpfn,2,8,0.2757660150527954,0.10993941128253937,0
tabpfn,2,8,0.3050139546394348,0.09743119031190872,0
tabpfn,2,8,0.17966574430465698,0.10331860184669495,0
tabpfn,2,8,0.2994428873062134,0.11397194117307663,0
tabpfn,2,8,0.2827298045158386,0.09521734714508057,0
tabpfn,2,8,0.29247909784317017,0.12018635869026184,0
tabpfn,2,8,0.3105849623680115,0.06829346716403961,0
tabpfn,2,8,0.2047353982925415,0.090662382543087,0
tabpfn,2,8,0.29247909784317017,0.11635944247245789,0
tabpfn,2,8,0.23537606000900269,0.11032789200544357,0
tabpfn,2,8,0.3133704662322998,0.11494667828083038,0
tabpfn,2,8,0.28969359397888184,0.11447703838348389,0
tabpfn,2,8,0.2562674283981323,0.0854916051030159,0
tabpfn,2,8,0.2688022255897522,0.11212242394685745,0
tabpfn,2,8,0.29665738344192505,0.11828437447547913,0
tabpfn,2,8,0.22562676668167114,0.09648657590150833,0
tabpfn,2,8,0.3133704662322998,0.11581145972013474,0
tabpfn,2,8,0.28551530838012695,0.12050331383943558,0
tabpfn,2,8,0.19498610496520996,0.0834430679678917,0
tabpfn,2,8,0.28969359397888184,0.11800923943519592,0
tabpfn,2,8,0.4888579249382019,0.15968191623687744,0
