model,num_classes,num_ensemble,clf_error,l2_logits,epoch
tabpfn,10,16,0.9063906669616699,0.06870681792497635,0
tabpfn,10,16,0.9162915945053101,0.06782779842615128,0
tabpfn,10,16,0.9126912355422974,0.0691031888127327,0
tabpfn,10,16,0.9414941668510437,0.07753640413284302,0
tabpfn,10,16,0.8919891715049744,0.0692201778292656,0
tabpfn,10,16,0.9072906970977783,0.06895963847637177,0
tabpfn,10,16,0.9027903079986572,0.06798747926950455,0
tabpfn,10,16,0.9162915945053101,0.06841561198234558,0
tabpfn,10,16,0.9009901285171509,0.06802204996347427,0
tabpfn,10,16,0.8919891715049744,0.06852539628744125,0
tabpfn,10,16,0.905490517616272,0.06869834661483765,0
tabpfn,10,16,0.9144914150238037,0.06789740920066833,0
tabpfn,10,16,0.9081908464431763,0.06849758327007294,0
tabpfn,10,16,0.9234923720359802,0.06804201751947403,0
tabpfn,10,16,0.9513951539993286,0.06722337752580643,0
tabpfn,10,16,0.911791205406189,0.0676080733537674,0
tabpfn,10,16,0.9099910259246826,0.06878478080034256,0
tabpfn,10,16,0.8163816332817078,0.05481451749801636,0
tabpfn,10,16,0.922592282295227,0.06773637235164642,0
tabpfn,10,16,0.9081908464431763,0.06831805408000946,0
tabpfn,10,16,0.9009901285171509,0.07197263091802597,0
tabpfn,10,16,0.8946894407272339,0.06825796514749527,0
tabpfn,10,16,0.9018901586532593,0.06892114877700806,0
tabpfn,10,16,0.9072906970977783,0.06855811178684235,0
tabpfn,10,16,0.9216921925544739,0.07213845103979111,0
tabpfn,10,16,0.9045904874801636,0.06782099604606628,0
tabpfn,10,16,0.9270927309989929,0.0682787075638771,0
tabpfn,10,16,0.8973897695541382,0.06883448362350464,0
tabpfn,10,16,0.9396939873695374,0.0798080787062645,0
tabpfn,10,16,0.9126912355422974,0.06885860860347748,0
tabpfn,10,16,0.9099910259246826,0.06301744282245636,0
tabpfn,10,16,0.9198920130729675,0.06880414485931396,0
tabpfn,10,16,0.9580419659614563,0.09455420821905136,0
tabpfn,10,16,0.9580419659614563,0.06590554863214493,0
tabpfn,10,16,0.9580419659614563,0.06753847748041153,0
tabpfn,10,16,0.9487179517745972,0.06202638894319534,0
tabpfn,10,16,0.9557109475135803,0.06301572918891907,0
tabpfn,10,16,0.941724956035614,0.06440336257219315,0
tabpfn,10,16,0.9720279574394226,0.0641055703163147,0
tabpfn,10,16,0.9673659801483154,0.06409431993961334,0
tabpfn,10,16,0.9627039432525635,0.0657406896352768,0
tabpfn,10,16,0.9696969985961914,0.06761306524276733,0
tabpfn,10,16,0.9557109475135803,0.06614408642053604,0
tabpfn,10,16,0.9580419659614563,0.06389714032411575,0
tabpfn,10,16,0.9533799290657043,0.06371934711933136,0
tabpfn,10,16,0.9603729844093323,0.06436768174171448,0
tabpfn,10,16,0.9627039432525635,0.06241380050778389,0
tabpfn,10,16,0.9720279574394226,0.061805360019207,0
tabpfn,10,16,0.9440559148788452,0.060253970324993134,0
tabpfn,10,16,0.9650349617004395,0.06493823975324631,0
tabpfn,10,16,0.9533799290657043,0.06393042951822281,0
tabpfn,10,16,0.9580419659614563,0.0663520097732544,0
tabpfn,10,16,0.9580419659614563,0.06507528573274612,0
tabpfn,10,16,0.9673659801483154,0.0645083338022232,0
tabpfn,10,16,0.8974359035491943,0.05794135853648186,0
tabpfn,10,16,0.9324009418487549,0.06485500186681747,0
tabpfn,10,16,0.9696969985961914,0.06427064538002014,0
tabpfn,10,16,0.941724956035614,0.07008089125156403,0
tabpfn,10,16,0.9557109475135803,0.06655152142047882,0
tabpfn,10,16,0.9184148907661438,0.06712450087070465,0
tabpfn,10,16,0.7529137134552002,0.05725371837615967,0
tabpfn,10,16,0.9487179517745972,0.06388533115386963,0
tabpfn,10,16,0.9743589758872986,0.06318558007478714,0
tabpfn,10,16,0.9533799290657043,0.056226786226034164,0
tabpfn,10,16,0.8816964030265808,0.06598960608243942,0
tabpfn,10,16,0.8839285373687744,0.06487621366977692,0
tabpfn,10,16,0.8214285373687744,0.06063118204474449,0
tabpfn,10,16,0.8883928656578064,0.065155029296875,0
tabpfn,10,16,0.8683035373687744,0.06569201499223709,0
tabpfn,10,16,0.9575892686843872,0.0645834431052208,0
tabpfn,10,16,0.9040178656578064,0.06671740859746933,0
tabpfn,10,16,0.9375,0.055690184235572815,0
tabpfn,10,16,0.8928571343421936,0.07032343745231628,0
tabpfn,10,16,0.8638392686843872,0.06569842249155045,0
