model,num_classes,num_ensemble,clf_error,l2_logits,epoch
tabpfn,10,4,0.14875000715255737,0.3003205358982086,400
tabpfn,10,4,0.20875000953674316,0.6976870894432068,400
tabpfn,10,4,0.42250001430511475,0.2596309781074524,400
tabpfn,10,4,0.0625,0.3275056481361389,400
tabpfn,10,4,0.14250004291534424,0.8792232275009155,400
tabpfn,10,4,0.11500000953674316,0.6734659671783447,400
tabpfn,10,4,0.0,0.16266420483589172,400
tabpfn,10,4,0.10124999284744263,0.5035088658332825,400
tabpfn,10,4,0.0,0.31044235825538635,400
tabpfn,10,4,0.04625004529953003,1.672912836074829,400
tabpfn,10,4,0.16124999523162842,0.7736266851425171,400
tabpfn,10,4,0.1312500238418579,0.8085176944732666,400
tabpfn,10,4,0.08500003814697266,1.2115058898925781,400
tabpfn,10,4,0.14000004529953003,0.8416670560836792,400
tabpfn,10,4,0.0,0.3110768496990204,400
tabpfn,10,4,0.11375004053115845,0.26608961820602417,400
tabpfn,10,4,0.11000001430511475,0.6382846832275391,400
tabpfn,10,4,0.056250035762786865,1.4156324863433838,400
tabpfn,10,4,0.06000000238418579,0.6518892645835876,400
tabpfn,10,4,0.19249999523162842,0.5843966007232666,400
tabpfn,10,4,0.004999995231628418,0.18499934673309326,400
tabpfn,10,4,0.3412500023841858,0.27549004554748535,400
tabpfn,10,4,0.2900000214576721,0.2521432042121887,400
tabpfn,10,4,0.18000000715255737,0.6517137289047241,400
tabpfn,10,4,0.14250004291534424,0.9696523547172546,400
tabpfn,10,4,0.12375003099441528,0.6600432395935059,400
tabpfn,10,4,0.08125001192092896,1.136985421180725,400
tabpfn,10,4,0.26375001668930054,0.43062692880630493,400
tabpfn,10,4,0.0,0.21886809170246124,400
tabpfn,10,4,0.13375002145767212,1.0415267944335938,400
tabpfn,10,4,0.053750038146972656,0.23791897296905518,400
tabpfn,10,4,0.0,0.4949656128883362,400
tabpfn,10,4,5.960464477539063e-08,0.1322755664587021,400
tabpfn,10,4,0.0636364221572876,0.8536840677261353,400
tabpfn,10,4,0.0045455098152160645,0.2806909382343292,400
tabpfn,10,4,0.05909091234207153,0.18361592292785645,400
tabpfn,10,4,0.045454561710357666,1.4409037828445435,400
tabpfn,10,4,0.10681819915771484,0.41209596395492554,400
tabpfn,10,4,0.06818187236785889,0.49601662158966064,400
tabpfn,10,4,5.960464477539063e-08,0.2623555362224579,400
tabpfn,10,4,0.054545462131500244,0.3632495701313019,400
tabpfn,10,4,0.015909135341644287,1.476009488105774,400
tabpfn,10,4,0.9931818246841431,0.8437954783439636,400
tabpfn,10,4,0.07500004768371582,1.021544098854065,400
tabpfn,10,4,5.960464477539063e-08,0.1837756335735321,400
tabpfn,10,4,0.03636366128921509,0.9131828546524048,400
tabpfn,10,4,0.0318182110786438,1.2377861738204956,400
tabpfn,10,4,0.12727272510528564,1.0006978511810303,400
tabpfn,10,4,0.050000011920928955,1.0343493223190308,400
tabpfn,10,4,0.14318186044692993,1.143381118774414,400
tabpfn,10,4,0.06136363744735718,0.8987980484962463,400
tabpfn,10,4,0.36818182468414307,0.20733250677585602,400
tabpfn,10,4,0.009090960025787354,0.32885241508483887,400
tabpfn,10,4,5.960464477539063e-08,0.20034781098365784,400
tabpfn,10,4,0.1727272868156433,0.7946834564208984,400
tabpfn,10,4,0.045454561710357666,1.400801181793213,400
tabpfn,10,4,5.960464477539063e-08,0.15592056512832642,400
tabpfn,10,4,0.10909092426300049,0.7698691487312317,400
tabpfn,10,4,0.0522727370262146,1.1749638319015503,400
tabpfn,10,4,0.9045454263687134,0.8019694685935974,400
tabpfn,10,4,0.03636366128921509,0.9387983083724976,400
tabpfn,10,4,0.07045459747314453,0.850071370601654,400
tabpfn,10,4,0.12272727489471436,0.19373781979084015,400
tabpfn,10,4,0.050000011920928955,0.6676627993583679,400
tabpfn,10,4,0.3223140835762024,0.2936125099658966,400
tabpfn,10,4,0.09917360544204712,0.47414013743400574,400
tabpfn,10,4,5.960464477539063e-08,0.14837254583835602,400
tabpfn,10,4,0.2727273106575012,0.4034534692764282,400
tabpfn,10,4,0.06611573696136475,1.0034143924713135,400
tabpfn,10,4,0.9173553586006165,0.6115161776542664,400
tabpfn,10,4,0.913223147392273,0.2337920069694519,400
tabpfn,10,4,0.2851240038871765,0.1687474548816681,400
tabpfn,10,4,0.07438021898269653,0.7510561943054199,400
tabpfn,10,4,0.03305786848068237,1.4405946731567383,400
tabpfn,10,4,5.960464477539063e-08,0.3361910581588745,400
tabpfn,10,4,0.08264464139938354,0.8850439190864563,400
tabpfn,10,4,5.960464477539063e-08,0.15150074660778046,400
tabpfn,10,4,0.09090912342071533,0.4225340187549591,400
tabpfn,10,4,0.10330581665039062,0.8746523261070251,400
tabpfn,10,4,0.1239669919013977,0.6522311568260193,400
tabpfn,10,4,0.07438021898269653,0.5967539548873901,400
tabpfn,10,4,0.04132235050201416,0.22927778959274292,400
tabpfn,10,4,0.06611573696136475,0.294670969247818,400
tabpfn,10,4,0.11570250988006592,0.5270151495933533,400
tabpfn,10,4,0.6818181872367859,0.2582627236843109,400
tabpfn,10,4,0.1652892827987671,0.23193427920341492,400
tabpfn,10,4,0.136363685131073,0.3654738962650299,400
tabpfn,10,4,5.960464477539063e-08,0.29109421372413635,400
tabpfn,10,4,0.02066117525100708,0.2784161865711212,400
tabpfn,10,4,5.960464477539063e-08,0.2385682910680771,400
tabpfn,10,4,0.11157029867172241,0.463206946849823,400
tabpfn,10,4,0.11570250988006592,0.7013401985168457,400
tabpfn,10,4,0.1652892827987671,0.4773480296134949,400
tabpfn,10,4,5.960464477539063e-08,0.27618613839149475,400
tabpfn,10,4,5.960464477539063e-08,0.32682275772094727,400
tabpfn,10,4,0.1239669919013977,0.5112254619598389,400
tabpfn,10,4,0.0,0.2557533085346222,400
tabpfn,10,4,0.07216495275497437,0.8147419095039368,400
tabpfn,10,4,0.4158075451850891,0.40326279401779175,400
tabpfn,10,4,0.07560133934020996,1.3709523677825928,400
tabpfn,10,4,0.013745665550231934,1.6194275617599487,400
tabpfn,10,4,0.05154639482498169,0.9964215159416199,400
tabpfn,10,4,0.09621989727020264,0.7512791156768799,400
tabpfn,10,4,0.03780066967010498,1.5163402557373047,400
tabpfn,10,4,0.0,0.560236930847168,400
tabpfn,10,4,0.04467350244522095,0.5533418655395508,400
tabpfn,10,4,0.15463918447494507,0.35911744832992554,400
tabpfn,10,4,0.10996562242507935,0.542713463306427,400
tabpfn,10,4,0.017182111740112305,0.6150341629981995,400
tabpfn,10,4,0.0,0.22715042531490326,400
tabpfn,10,4,0.10996562242507935,1.2070578336715698,400
tabpfn,10,4,0.09621989727020264,0.3812505304813385,400
tabpfn,10,4,0.4054982662200928,0.30419448018074036,400
tabpfn,10,4,0.30584192276000977,0.19526779651641846,400
tabpfn,10,4,0.7113401889801025,0.2953137457370758,400
tabpfn,10,4,0.010309278964996338,0.3591051697731018,400
tabpfn,10,4,0.05154639482498169,1.3862419128417969,400
tabpfn,10,4,0.06185567378997803,1.3805229663848877,400
tabpfn,10,4,0.058419227600097656,1.1811151504516602,400
tabpfn,10,4,0.04467350244522095,1.299515962600708,400
tabpfn,10,4,0.3367697596549988,0.3661660850048065,400
tabpfn,10,4,0.10309278964996338,0.8389490246772766,400
tabpfn,10,4,0.0,0.3547182083129883,400
tabpfn,10,4,0.12371134757995605,0.506632924079895,400
tabpfn,10,4,0.054982781410217285,1.255540132522583,400
tabpfn,10,4,0.0,0.24568042159080505,400
tabpfn,10,4,0.5670102834701538,0.29251447319984436,400
tabpfn,10,4,0.06529206037521362,1.124700665473938,400
tabpfn,10,4,0.09459459781646729,1.459733009338379,400
tabpfn,10,4,0.0,0.3315575420856476,400
tabpfn,10,4,0.04222971200942993,1.5935016870498657,400
tabpfn,10,4,0.212837815284729,0.6720848679542542,400
tabpfn,10,4,0.12668919563293457,0.21543854475021362,400
tabpfn,10,4,0.13682430982589722,0.8333096504211426,400
tabpfn,10,4,0.0,0.4497238099575043,400
tabpfn,10,4,1.0,1.2107511758804321,400
tabpfn,10,4,0.43918919563293457,0.8621086478233337,400
tabpfn,10,4,0.4070945978164673,0.3110131323337555,400
tabpfn,10,4,0.23310810327529907,0.4494689404964447,400
tabpfn,10,4,0.0050675272941589355,0.2883315086364746,400
tabpfn,10,4,0.19763511419296265,0.37682104110717773,400
tabpfn,10,4,0.9949324131011963,1.145741581916809,400
tabpfn,10,4,0.13682430982589722,2.4964053630828857,400
tabpfn,10,4,0.03378373384475708,1.8156929016113281,400
tabpfn,10,4,0.29729729890823364,0.5700648427009583,400
tabpfn,10,4,0.9932432174682617,1.107901930809021,400
tabpfn,10,4,0.22128379344940186,0.9504703879356384,400
tabpfn,10,4,0.18074321746826172,0.9464086294174194,400
tabpfn,10,4,0.1452702283859253,0.7934912443161011,400
tabpfn,10,4,1.0,1.0811710357666016,400
tabpfn,10,4,0.0033783316612243652,0.37774693965911865,400
tabpfn,10,4,0.04898643493652344,1.746987223625183,400
tabpfn,10,4,0.20608103275299072,0.29607951641082764,400
tabpfn,10,4,0.0439189076423645,3.5844478607177734,400
tabpfn,10,4,0.03378373384475708,1.7103383541107178,400
tabpfn,10,4,0.1824324131011963,0.4693024456501007,400
tabpfn,10,4,0.0,0.26539546251296997,400
tabpfn,10,4,0.20945942401885986,0.398262083530426,400
tabpfn,10,4,0.1689189076423645,0.6085219383239746,400
tabpfn,10,4,0.24831080436706543,0.7493573427200317,400
tabpfn,10,4,0.0,0.4742854833602905,400
tabpfn,10,4,0.0,0.6988255977630615,400
tabpfn,10,4,0.2146892547607422,0.37091049551963806,400
tabpfn,10,4,0.09039545059204102,1.6604750156402588,400
tabpfn,10,4,0.0593220591545105,0.40288084745407104,400
tabpfn,10,4,0.04519772529602051,0.37109649181365967,400
tabpfn,10,4,0.07062149047851562,0.8012942671775818,400
tabpfn,10,4,0.2740113139152527,0.21285682916641235,400
tabpfn,10,4,0.15536725521087646,0.3233529329299927,400
