model,num_classes,num_ensemble,clf_error,l2_logits,epoch
tabpfn,10,2,0.0,0.2570931315422058,1200
tabpfn,10,2,0.1266375184059143,1.4506402015686035,1200
tabpfn,10,2,0.05786025524139404,2.0969486236572266,1200
tabpfn,10,2,0.0,0.09540282934904099,1200
tabpfn,10,2,0.11899560689926147,0.6824233531951904,1200
tabpfn,10,2,0.0,0.20511959493160248,1200
tabpfn,10,2,0.054585158824920654,1.8150770664215088,1200
tabpfn,10,2,0.036026179790496826,2.224055290222168,1200
tabpfn,10,2,0.03165936470031738,0.34695911407470703,1200
tabpfn,10,2,0.0,0.11967095732688904,1200
tabpfn,10,2,0.0,0.28687626123428345,1200
tabpfn,10,2,0.07423579692840576,0.11306872963905334,1200
tabpfn,10,2,0.13318777084350586,0.8533957600593567,1200
tabpfn,10,2,0.05131000280380249,1.2652055025100708,1200
tabpfn,10,2,0.09716153144836426,2.008047342300415,1200
tabpfn,10,2,0.1069868803024292,1.7940139770507812,1200
tabpfn,10,2,0.1637554168701172,0.6566451787948608,1200
tabpfn,10,2,0.0,0.22645576298236847,1200
tabpfn,10,2,0.0,0.1364852488040924,1200
tabpfn,10,2,0.07423579692840576,0.4379918873310089,1200
tabpfn,10,2,0.08842796087265015,0.9475656151771545,1200
tabpfn,10,2,0.1517466902732849,0.3385389447212219,1200
tabpfn,10,2,0.11681222915649414,0.2836357057094574,1200
tabpfn,10,2,0.14519649744033813,0.22148896753787994,1200
tabpfn,10,2,0.0,0.32047003507614136,1200
tabpfn,10,2,0.0589519739151001,0.3430832028388977,1200
tabpfn,10,2,0.0,0.10328439623117447,1200
tabpfn,10,2,0.9956331849098206,1.2292816638946533,1200
tabpfn,10,2,0.14301306009292603,0.5820951461791992,1200
tabpfn,10,2,1.0,1.4307583570480347,1200
tabpfn,10,2,0.1965065598487854,0.9411494135856628,1200
tabpfn,10,2,1.0,0.8648544549942017,1200
tabpfn,10,2,0.03571426868438721,2.0203206539154053,1200
tabpfn,10,2,0.03348207473754883,2.083641767501831,1200
tabpfn,10,2,0.0,0.15035580098628998,1200
tabpfn,10,2,0.14174103736877441,0.4957135319709778,1200
tabpfn,10,2,0.02120530605316162,0.3534787893295288,1200
tabpfn,10,2,0.859375,0.888900637626648,1200
tabpfn,10,2,0.0,0.29503509402275085,1200
tabpfn,10,2,0.11718744039535522,0.15626128017902374,1200
tabpfn,10,2,0.02901780605316162,2.215792655944824,1200
tabpfn,10,2,0.06361603736877441,1.8462032079696655,1200
tabpfn,10,2,0.3102678060531616,1.2295411825180054,1200
tabpfn,10,2,0.9051339030265808,0.894037663936615,1200
tabpfn,10,2,0.05245530605316162,0.37937119603157043,1200
tabpfn,10,2,0.17187494039535522,0.13190177083015442,1200
tabpfn,10,2,0.1897321343421936,1.1384047269821167,1200
tabpfn,10,2,0.3828125,0.14803001284599304,1200
tabpfn,10,2,0.20089280605316162,0.5889571905136108,1200
tabpfn,10,2,0.0,0.1204918697476387,1200
tabpfn,10,2,0.0,0.3372633457183838,1200
tabpfn,10,2,0.2020089030265808,0.8902703523635864,1200
tabpfn,10,2,0.13504457473754883,0.5388824939727783,1200
tabpfn,10,2,0.2488839030265808,1.0619115829467773,1200
tabpfn,10,2,0.10267853736877441,0.21831947565078735,1200
tabpfn,10,2,0.046874940395355225,2.3277440071105957,1200
tabpfn,10,2,0.8816964030265808,0.9922844767570496,1200
tabpfn,10,2,0.11383926868438721,0.15631665289402008,1200
tabpfn,10,2,0.07589280605316162,2.262165069580078,1200
tabpfn,10,2,0.06361603736877441,0.23893606662750244,1200
tabpfn,10,2,0.2444196343421936,1.052528738975525,1200
tabpfn,10,2,0.027901768684387207,2.214373826980591,1200
tabpfn,10,2,0.09709817171096802,1.054620623588562,1200
tabpfn,10,2,0.1316964030265808,0.6568371057510376,1200
tabpfn,10,2,0.0324324369430542,0.3322095572948456,1200
tabpfn,10,2,0.0,0.569927453994751,1200
tabpfn,10,2,0.21081078052520752,0.1636742353439331,1200
tabpfn,10,2,0.09189188480377197,2.1696314811706543,1200
tabpfn,10,2,0.10810810327529907,0.4658398926258087,1200
tabpfn,10,2,0.9459459185600281,1.1197983026504517,1200
tabpfn,10,2,0.2594594359397888,0.21764029562473297,1200
tabpfn,10,2,0.0,0.8115298748016357,1200
tabpfn,10,2,0.07027024030685425,1.999221920967102,1200
tabpfn,10,2,0.09189188480377197,0.8154696226119995,1200
tabpfn,10,2,0.9621621370315552,2.0041487216949463,1200
tabpfn,10,2,0.0,0.2097053974866867,1200
tabpfn,10,2,0.9783783555030823,2.0236055850982666,1200
tabpfn,10,2,0.17837834358215332,0.40404441952705383,1200
tabpfn,10,2,0.08108103275299072,0.9488614797592163,1200
tabpfn,10,2,0.07027024030685425,0.49502208828926086,1200
tabpfn,10,2,0.09189188480377197,2.59195613861084,1200
tabpfn,10,2,0.0,0.22252848744392395,1200
tabpfn,10,2,0.14054054021835327,0.24286140501499176,1200
tabpfn,10,2,0.08108103275299072,0.5627032518386841,1200
tabpfn,10,2,0.05405402183532715,0.5626739859580994,1200
tabpfn,10,2,0.08108103275299072,0.45074471831321716,1200
tabpfn,10,2,0.0,0.2645328938961029,1200
tabpfn,10,2,0.0,0.17169629037380219,1200
tabpfn,10,2,0.08108103275299072,0.9156127572059631,1200
tabpfn,10,2,0.11351346969604492,1.4652706384658813,1200
tabpfn,10,2,0.16216212511062622,0.4840376675128937,1200
tabpfn,10,2,0.9675675630569458,1.1768300533294678,1200
tabpfn,10,2,0.08648645877838135,0.6340554356575012,1200
tabpfn,10,2,0.13513511419296265,0.646049976348877,1200
tabpfn,10,2,0.0,0.121979720890522,1200
tabpfn,10,2,0.03783780336380005,2.0037918090820312,1200
tabpfn,10,2,0.02499997615814209,2.0646119117736816,1200
tabpfn,10,2,0.1291666030883789,1.4108468294143677,1200
tabpfn,10,2,0.09583330154418945,0.8200117945671082,1200
tabpfn,10,2,0.09166663885116577,0.7479760646820068,1200
tabpfn,10,2,0.0,0.07805629074573517,1200
tabpfn,10,2,0.17916661500930786,0.3003551959991455,1200
tabpfn,10,2,0.01249992847442627,2.4679534435272217,1200
tabpfn,10,2,0.01666659116744995,0.14263425767421722,1200
tabpfn,10,2,0.09166663885116577,0.33864015340805054,1200
